sample,Hash,nReads,kingdom,phylum,class,order,family,genus,species,Host_name,Host_DNA
Pv_SMK_ROV25-14_s_36,10ffc0ee22bf90a6b7a8d71733c7990af030c932,7,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,1200579532e4575e11151b54895d65fec487b391,7,Chromista,Oomycota,NA,Pythiales,Pythiaceae,Pythium,Pythium insidiosum,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,2a78e423866a5c361be808e227ebf1f97b9119f1,7,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,5f388394e7658e272affca0b64172982ac14d6d9,7,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Orthopyxis,Orthopyxis caliculata,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,e529cc41b0d120215b37aa40f91336f01dd7d833,7,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,6c4882e9ec2af0848b29f15dd1b5a8c7c24803d2,6,Metazoa,Porifera,Demospongiae,Haplosclerida,Chalinida,Haliclona,Haliclona sp.,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,7f0d32f6c89d4a772aec8c4661073ac5bc34265d,6,Metazoa,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,94aae4e667fed57d70a7f9ae04095ac37be40c25,6,Other Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Attheyaceae,Attheya,Attheya longicornis,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,c4bc0c357f525dd7c7588f007bc80ec294f84108,6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella umbonata,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,d3d387e2ad750bf540cfa514775e584e0f5ebb52,6,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,f09b9098fc62783b36bf30514e7fe475b57cbad2,6,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,Nitrosopumilus sp.,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,212b3ea07df33a165572d1e659f740de3a065979,5,Metazoa,Cnidaria,Scyphozoa,Rhizostomeae,Stomolophidae,Stomolophus,Stomolophus sp.,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,2800800c3dd0c25645766e42e491a991962b3fb5,5,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,3e1f134dc2ef19f91cda04935af12d5fc5ae818b,5,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,a0b78ad85677c72014506024096372b4981024f0,5,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,0bc50c5f8d03e644476392475d731cf6b4906ce5,4,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Croisettea,Croisettea kalaukapuae,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,0d2c2486b5ef179882a8df34d59b120ff67478f7,4,Metazoa,Porifera,Demospongiae,Axinellida,Stelligeridae,Halicnemia,Halicnemia verticillata,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,2cad38f9cf2a53bd74a8f69ed94b1b6d233e49f4,4,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,4b745ae952f2612fd07c000ca719963811e7c9c8,4,Plantae,Rhodophyta,Florideophyceae,Gelidiales,Gelidiaceae,Ptilophora,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,53cbc894605a348abc72f6918e7a1321b8c38f85,4,Metazoa,Annelida,Polychaeta,Terebellida,Terebellidae,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,69cb6b001f72f3b753992bce7a4e20f81187c225,4,Chromista,Oomycota,NA,Pythiales,Pythiaceae,Phytopythium,Phytopythium litorale,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,7b8f36117461653265dbd606bf3c58957774de10,4,Metazoa,Mollusca,Gastropoda,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,800b1eb1393103a1808444bb15f447dedc91dca9,4,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,c5c6db7a43a00199343633b206f9e74e98354b9a,4,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,e71be3df815da23769fba98a8ebd2f91c271f321,4,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,fbfbd0e285c56a1da95a6dd6c16ea8b0de6bf7ce,4,Chromista,Phaeophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,Dictyota dichotoma,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,2b606d91fa1d62bd102e789c4ac972a2ac92efc4,3,Metazoa,Annelida,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,3bebb3809173750124b892f295c54678828150b6,3,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia cara,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,3fea894c5325e17252363030d2670b45b248d03b,3,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,Bossiella orbigniana,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,5c88ef1ed8cd607afcc25948ff10f39ae7940862,3,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,73d848451869300387934d255f7ec6b5e3cd2d22,3,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,a5c9187a13faec57159ae491faebcf05304fb162,3,Chromista,Oomycota,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,cacb2c0c381be137cae62819c34d983fac34e746,3,Chromista,Oomycota,NA,Peronosporales,Peronosporaceae,Phytophthora,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,ccc9bbe8903995196eab4faa986e378dfba73ca4,3,Metazoa,Mollusca,Gastropoda,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,d3917e581ed57e6c7a95c9576cce862acaf3fdd2,3,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,321503340896ea73001412c43df425206dea7c72,2,Metazoa,Annelida,Polychaeta,Sabellida,Siboglinidae,Osedax,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,35355e3bfaf4ddf0231e36c3bf6b33106dc139df,2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,49ff2fd2446cc51796fd78db880d87f16d36fa94,2,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,4f43a1325b8ce505edb4ddaee9e9efbb27e764b6,2,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,5fcdd0e616eea569fcae82003818b25c8352c6e4,2,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,5db9d658812a77c94a3c80f5807a99cdd18c8ba4,1,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SMK_ROV25-14_s_36,7b525b85c7c688e09312749dff4b0e6a57649c55,1,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Melanothamnus,Melanothamnus harveyi,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,13cbaf1726058c1140600f8ad257c456738a943a,24565,Metazoa,Porifera,Demospongiae,Bubarida,Bubaridae,Phakellia,Phakellia ventilabrum,Phakellia ventilabrum,Host DNA
Pv_SRT_046-26_s_11,390863cd1e80f7b591a77e6886cfad5c66b2a0bc,10717,Metazoa,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Petrosia,Petrosia crassa,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,ebb6d48947990b62a4a718c2625eb586d4d3e210,10473,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Lateothela,Lateothela grandiflora,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,a169655517bb15c7120c326b40727fc2762ef88d,5074,Chromista,Oomycota,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,91656ef1226b3b59b7fcdee0f1cd604392f3e333,3615,Metazoa,Mollusca,Gastropoda,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,cd4f2542b749682858b45100293aee384ec14061,2418,Metazoa,Cnidaria,Anthozoa,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,da1481f8e581e3e96ebe098fe2c8f20ee3af69d3,1984,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Primnoa,Primnoa pacifica,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,e7b24a9a91048a833cda17601f612b8d7c5ff16c,1482,Metazoa,Arthropoda,Diplopoda,Polydesmida,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,94ff07a3f7d97df50e2659f272666a4dd2a7037b,430,Plantae,Rhodophyta,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,dbe624e791e75e3fb882ae7b50f4152a3125af66,424,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Paramuricea,Paramuricea sp.,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,49a8f6870a88507f091f630f08aad4627c9a8ede,367,Metazoa,Porifera,Demospongiae,Axinellida,Axinellidae,Axinella,Axinella infundibuliformis,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,02c8841b1ebdb77c6e6ed619e1533199f931bf50,268,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Cyclocanna,Cyclocanna producta,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,62441dd60c1be0b9079e92aacc5c3080687e6c3a,225,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muriceides,Muriceides sp.,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,210c69ffdcbe5b3c3cb3d02cad7829a53d76d8d8,79,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,ca3673395498c6164c44ddc829719c55a13eeada,57,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,fb43bb84e9211d38c4d15bf101b567cdf0e17a2e,54,Metazoa,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Artemisina,Artemisina sp.,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,c3c6722c638cbdee3340768c4dcd2840e1705f38,53,Metazoa,Porifera,Demospongiae,Poecilosclerida,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,37ed1360b57b3ba7785fa477688d1c3699aa2a1d,39,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Paragorgiidae,Paragorgia,Paragorgia arborea,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,fd7c530a19192f48d10ddb4163984f2a3b14d25c,35,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,19aa95a930b554f9107622ab1a189062f5354f3e,32,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,68df9429cde7f934e640055cf1917c794d57c786,30,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,37d690848363adc3e2837037a95aaefb691d8eca,27,Metazoa,Arthropoda,Malacostraca,Amphipoda,Valettiopsidae,Valettietta,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,3c5e08e13c8c087da2c0efd79af6b08b00c9794b,21,Chromista,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Microspongium,Microspongium tenuissimum,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,d0fb443d8254ef3938250f996e31d776fffca1ca,19,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,dcf613c822a06f08ba8587c1683b16bee05cc402,16,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,108ba65749f76b28e331fb1d945f5443985e5b2a,13,Metazoa,Mollusca,Gastropoda,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,7237bd9dda56dafaf30572f138dae69d125c24c6,13,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,612f496e9fb7b4246f67956960f4d3282d4be4e3,10,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Ptychogena,Ptychogena crocea,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,cb4d1fe8e155c08dfdec1b0114cf87697a987588,10,Metazoa,Porifera,Demospongiae,Polymastiida,Polymastiidae,Spinularia,Spinularia sp.,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,f0d803e354c6678096be894f0e274fdf05fc18b9,10,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,216bcdcdb735e898ac5d9324a7531f69737d78d1,9,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella umbonata,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,5a246b628ae613760f60612f0557ca7b096854ea,9,Metazoa,Porifera,Demospongiae,Bubarida,Bubaridae,Phakellia,Phakellia ventilabrum,Phakellia ventilabrum,Host DNA
Pv_SRT_046-26_s_11,87f656d49683488ca802a9217367d84f93e83c30,8,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter ubique,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,f87c66a857ffd85dd1e8753b6d6e4baef7536b63,8,Metazoa,Mollusca,Gastropoda,Basommatophora,Acroloxidae,Acroloxus,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,4778480b7489221107c6bcef724a82107b62f5b7,7,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,83d0df67ba3c84d1241b530cc0b68bc8238cf162,7,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,b44c2c1dbdce28b8263badd1d595f9234a2b3c5c,7,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,717864a71b1eb7bba7389e8f500d1a618b30982e,6,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,ebf47796a83b8e77c7608d2caaf0e3f006630838,6,Metazoa,Annelida,Polychaeta,Terebellida,Terebellidae,Pista,Pista cristata,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,77bfcabb7ed93ce22017b19f41c8b7692a0a5852,5,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Anthomastus,Anthomastus grandiflorus,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,8a1c9da427aa6f155aaa44acd2708f79db93e1d1,5,Other Eukaryota,Haptophyta,NA,Isochrysidales,Noelaerhabdaceae,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,b5aaac06fe7a29e740b60e7f4f253331b92bb257,5,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia cara,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,e29dff647a57ec4149102626e771eba777eb3c5d,5,Metazoa,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,Tedania sp.,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,74d8d1e8f1d8c9120575fce60c0d1418a6d4da4d,4,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,Eisenia nordenskioldi,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,95b07f0e932b2d241504fa94d8892d299aa8b4e5,4,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,c45c50fb2a1f6f64dbceea5b3276ba5cd67bbe9a,4,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Earleria,Earleria panicula,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,c81ded64d754126d21fe6b8cd014247b8de8707e,4,Metazoa,Echinodermata,Asteroidea,Valvatida,Poraniidae,Porania,Porania pulvillus,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,237b10c5a4e852622e815af2fe3f7263bd1d59cb,3,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Grateloupia,Grateloupia catenata,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,37f7af461212b89eba6040353384d12d87072b7e,3,Metazoa,Brachiopoda,Rhynchonellata,Terebratulida,Cancellothyrididae,Terebratulina,Terebratulina retusa,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,5b364641560eb7a8468f71e882fe8efb31b66794,3,Chromista,Phaeophyta,Phaeophyceae,Ectocarpales,Scytosiphonaceae,Petalonia,Petalonia tenella,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,a3699737419f5c3168160fc1db8845cce9355b52,3,Chromista,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,cb24c7d2f76f50efe555615a66a28349ba085840,3,Metazoa,Porifera,Demospongiae,Axinellida,Axinellidae,Ptilocaulis,Ptilocaulis sp.,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,e940ae67bc8c1a5a4e8dabc90dfc4206bb70f191,3,Chromista,Oomycota,NA,Peronosporales,Peronosporaceae,Phytophthora,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,2a78e423866a5c361be808e227ebf1f97b9119f1,2,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-26_s_11,caec9eb8ae3001c2d1102d260d30af214d133bae,2,Chromista,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema potamos,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,a169655517bb15c7120c326b40727fc2762ef88d,43397,Chromista,Oomycota,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,13cbaf1726058c1140600f8ad257c456738a943a,36928,Metazoa,Porifera,Demospongiae,Bubarida,Bubaridae,Phakellia,Phakellia ventilabrum,Phakellia ventilabrum,Host DNA
Pv_SRT_046-49_s_12,fb5a1c4b907fbc36e890036798c1b75d9a9320f5,16305,Plantae,Rhodophyta,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,dbe624e791e75e3fb882ae7b50f4152a3125af66,11531,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Paramuricea,Paramuricea sp.,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,62441dd60c1be0b9079e92aacc5c3080687e6c3a,1588,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Muriceides,Muriceides sp.,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,d8347d9960ef46b53193dcb13a357ef613b8eb5d,1253,Metazoa,Bryozoa,Gymnolaemata,Cheilostomatida,Tessaradomidae,Tessaradoma,Tessaradoma boreale,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,da1481f8e581e3e96ebe098fe2c8f20ee3af69d3,881,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Primnoa,Primnoa pacifica,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,ebb6d48947990b62a4a718c2625eb586d4d3e210,873,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Lateothela,Lateothela grandiflora,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,237b10c5a4e852622e815af2fe3f7263bd1d59cb,774,Plantae,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,Grateloupia,Grateloupia catenata,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,38cd2a150f32a99ae999c697a4685d44f69f5ffe,544,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,0153c8aefbbbf4533d1a7477513b3963e9a645c9,469,Chromista,Phaeophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,68df9429cde7f934e640055cf1917c794d57c786,383,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,61316716168d01b71b72a5140a56d94ded89efb2,374,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,dcf613c822a06f08ba8587c1683b16bee05cc402,324,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,d3e9d5cee0e3b6c98eff6c7defd69f5d81fa1830,306,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Lafoea,Lafoea dumosa,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,98fa4328f127eb5f56cca253c240cacfc2563594,302,Metazoa,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Artemisina,Artemisina sp.,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,b44c2c1dbdce28b8263badd1d595f9234a2b3c5c,265,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,d0fb443d8254ef3938250f996e31d776fffca1ca,247,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,216bcdcdb735e898ac5d9324a7531f69737d78d1,233,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,Pseudoduganella umbonata,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,3e0af5b879034ae5d1192c26b9bcdb608cfd7204,215,Metazoa,Annelida,Clitellata,Hirudinida,Haemadipsidae,Haemadipsa,Haemadipsa interrupta,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,3d6306c3c8fd4a683c05d36b00e7d95faeaf31c5,206,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,994c6421af265b8dace6d6394283578545f6dedc,171,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,f87c66a857ffd85dd1e8753b6d6e4baef7536b63,159,Metazoa,Mollusca,Gastropoda,Basommatophora,Acroloxidae,Acroloxus,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,95b07f0e932b2d241504fa94d8892d299aa8b4e5,145,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,b4bf4a9f25dc73de14ddcdbdf6f0e166818a2129,133,Plantae,Rhodophyta,Florideophyceae,Corallinales,NA,NA,uncultured Corallinales,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,82c2308c63fd3abb135d3072576e71a97f68efd8,116,Chromista,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Microspongium,Microspongium tenuissimum,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,f8d0ef35fda4dd349e3a8a20e3850d39fe6e9f3c,115,Chromista,Phaeophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,6af8f6ce1ad03146b0323cd99b9958040c755c02,112,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter ubique,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,943b66f020111bfa1ed3e4e0704bc3f3987725d2,103,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,Bossiella orbigniana,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,55b089d7b7670dad949bddf47605002adb03978b,96,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Paramuricea,Paramuricea sp.,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,1c99f89f3ae48229ed94a3ec57ae4f8ab4c0459c,86,Chromista,Myzozoa,Dinophyceae,Syndiniales,Syndiniaceae,Hematodinium,NA,Phakellia ventilabrum,nsDNA
Pv_SRT_046-49_s_12,5b364641560eb7a8468f71e882fe8efb31b66794,80,Chromista,Phaeophyta,Phaeophyceae,Ectocarpales,Scytosiphonaceae,Petalonia,Petalonia tenella,Phakellia ventilabrum,nsDNA
